Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_Salary_Increment,Distance_from_Home,Travel_Rate,Workload_Index,Pay_Scale,Compensation_and_Benefits,Post_Level,Growth_Rate,VAR2,VAR3,VAR4,Yearly_Trainings,Weekly_Over_Time,Work_Life_Balance,Attrition_rate,,,,,
EID_12313,F,30,3,Single,Springfield,IT,Behavioral,6,3,58,0,2,9,type3,1,3,,-0.4537,2,1,7,5,0.4707,,,,,
EID_2287,F,54,3,Married,Clinton,R&D,Behavioral,22,1,49,1,1,4,type2,1,4,-0.9612,-0.4537,2,4,5,3,0.4475,,,,,
EID_15355,M,24,3,Single,Clinton,Accounting and Finance,Directive,5,3,68,0,2,8,type2,2,3,-1.8176,-0.4537,2,3,8,4,0.1418,,,,,
EID_7690,M,41,3,Married,Washington,Marketing,Behavioral,8,4,39,1,1,5,type2,1,3,0.7516,-2.7762,2,5,8,4,0.1759,,,,,
EID_21299,F,54,3,Married,Lebanon,Sales,Conceptual,20,1,26,1,4,6,type2,4,3,-1.8176,-0.4537,2,3,5,4,0.0112,,,,,
EID_18256,F,22,3,Single,Franklin,Logistics,Behavioral,3,2,52,1,3,7,type2,1,3,,-0.4537,2,3,8,5,0.2983,,,,,
EID_21534,M,27,5,Married,Springfield,Operarions,Conceptual,5,2,63,1,2,6,type3,3,4,-1.8176,0.7075,2,3,8,4,0.1506,,,,,
EID_12717,M,29,3,Married,Lebanon,R&D,Directive,6,2,62,1,1,5,type2,2,1,0.7516,1.8688,2,3,8,3,0.28,,,,,
EID_17679,M,25,4,Single,Springfield,Sales,Behavioral,6,1,23,1,5,8,type2,3,4,0.7516,-0.4537,1,5,8,3,0.1526,,,,,
EID_11847,M,40,4,Married,Lebanon,IT,Behavioral,15,1,43,2,2,5,type2,2,3,-0.1048,0.7075,2,3,8,3,0.0724,,,,,
EID_19921,F,54,4,Single,Springfield,Logistics,Conceptual,29,4,52,1,3,6,type3,2,3,0.7516,0.7075,2,2,8,3,0.0904,,,,,
EID_23687,F,26,3,Married,Springfield,IT,Behavioral,3,3,60,1,2,5,type3,2,3,1.6081,0.7075,2,4,7,3,0.1533,,,,,
EID_1755,M,55,3,Married,Lebanon,Logistics,Analytical,28,4,53,1,2,6,type3,4,1,-0.1048,0.7075,,3,8,3,0.0109,,,,,
EID_15490,F,27,3,Married,Springfield,Sales,Analytical,3,3,72,2,5,6,type2,1,4,0.7516,-0.4537,2,3,7,4,0.2132,,,,,
EID_15812,M,24,5,Married,Springfield,Logistics,Directive,5,3,35,1,2,6,type3,3,2,-0.1048,-1.615,1,3,8,5,0.1146,,,,,
EID_25718,M,27,2,Married,Springfield,R&D,Conceptual,3,2,34,1,4,7,type2,3,2,0.7516,-0.4537,2,2,6,4,0.2815,,,,,
EID_19520,F,30,3,Married,Washington,Logistics,Behavioral,8,4,32,1,2,6,type3,2,3,-0.1048,-1.615,1,4,8,3,0.2941,,,,,
EID_11683,F,36,3,Single,Springfield,IT,Behavioral,9,2,40,1,5,4,type2,4,4,-1.8176,1.8688,2,2,8,4,0.1121,,,,,
EID_10863,M,43,3,Married,Lebanon,Human Resource Management,Conceptual,21,2,63,0,1,5,type2,3,3,-1.8176,-0.4537,2,3,9,1,0.0642,,,,,
EID_18956,F,21,2,Married,Franklin,IT,Analytical,2,2,49,0,5,4,type3,3,3,,-0.4537,1,2,7,3,0.7407,,,,,
EID_2502,M,62,3,Married,Lebanon,Security,Conceptual,26,3,46,1,4,7,type2,3,4,0.7516,0.7075,2,3,6,3,0.2801,,,,,
EID_2673,M,53,4,Married,Springfield,Human Resource Management,Conceptual,18,2,51,1,3,5,type2,2,3,-1.8176,0.7075,2,2,6,3,0.0052,,,,,
EID_24538,F,60,3,Single,Washington,IT,Conceptual,34,1,41,2,4,5,type2,2,4,0.7516,-0.4537,1,4,9,4,0.5216,,,,,
EID_16669,F,28,2,Married,Lebanon,Sales,Conceptual,5,4,55,0,3,1,type3,4,2,1.6081,-0.4537,1,3,9,1,0.9121,,,,,
EID_4478,F,57,4,Single,Lebanon,Logistics,Analytical,27,1,25,1,2,2,type3,4,3,0.7516,-0.4537,,1,6,4,0.1273,,,,,
EID_17332,F,22,3,Married,Lebanon,IT,Directive,3,3,63,1,1,8,type2,4,4,-0.9612,0.7075,2,3,7,5,0.19,,,,,
EID_10452,M,35,3,Single,Lebanon,Logistics,Directive,8,2,51,1,3,5,type3,1,3,0.7516,-0.4537,2,1,5,4,0.2578,,,,,
EID_2662,F,62,3,Married,Lebanon,Logistics,Behavioral,23,1,30,1,3,1,type2,3,4,-0.1048,0.7075,1,2,6,3,0.1262,,,,,
EID_13824,F,35,2,Single,Springfield,Operarions,Directive,8,2,45,1,1,4,type0,2,3,0.7516,0.7075,,2,8,3,0.015,,,,,
EID_23800,F,60,3,Married,Springfield,Logistics,Behavioral,27,1,27,1,2,8,type3,2,3,0.7516,-0.4537,1,3,7,3,0.1164,,,,,
EID_22933,M,27,4,Married,Springfield,Sales,Analytical,3,3,55,0,3,8,type2,1,4,-0.1048,-0.4537,2,4,8,2,0.1111,,,,,
EID_2090,F,63,4,Single,Washington,Operarions,Directive,31,4,72,0,3,4,type3,2,3,0.7516,-0.4537,1,2,7,5,0.4639,,,,,
EID_21462,F,31,4,Married,Washington,Sales,Analytical,7,4,56,1,2,4,type3,2,3,-0.1048,-0.4537,2,3,5,3,0.6963,,,,,
EID_19946,F,27,4,Married,Springfield,Operarions,Conceptual,5,4,57,1,2,8,type2,1,4,-0.9612,-0.4537,,2,7,3,0.0205,,,,,
EID_6947,M,52,5,Married,Springfield,IT,Conceptual,29,2,32,1,1,5,type3,2,3,1.6081,-0.4537,2,3,8,4,0.1277,,,,,
EID_19416,F,20,2,Married,Clinton,IT,Conceptual,1,1,36,1,3,5,type2,4,3,1.6081,-2.7762,2,4,8,3,0.152,,,,,
EID_12763,F,38,1,Single,Lebanon,Logistics,Conceptual,15,4,56,0,1,2,type2,2,1,-0.1048,1.8688,2,3,7,3,0.1522,,,,,
EID_24337,F,45,1,Married,Franklin,IT,Directive,8,1,25,1,2,8,type2,2,3,1.6081,-0.4537,2,3,9,3,0.2544,,,,,
EID_6538,M,65,4,Married,Washington,Sales,Analytical,28,3,63,2,3,4,type3,3,4,0.7516,-0.4537,,3,8,3,0.0408,,,,,
EID_19114,M,19,3,Single,Lebanon,Logistics,Directive,0,0,71,1,3,6,type3,1,3,-1.8176,-0.4537,2,3,6,4,0.0105,,,,,
EID_7460,M,46,3,Married,Washington,Accounting and Finance,Conceptual,22,4,24,0,3,9,type3,3,3,0.7516,0.7075,2,3,8,1,0.1186,,,,,
EID_5527,F,62,4,Married,Clinton,Accounting and Finance,Conceptual,23,4,36,0,4,4,type2,3,3,0.7516,0.7075,2,2,5,3,0.0252,,,,,
EID_7046,F,52,4,Married,Washington,Purchasing,Conceptual,27,4,65,1,2,5,type3,3,4,0.7516,1.8688,1,3,8,3,0.1857,,,,,
EID_3450,F,59,4,Married,Springfield,IT,Analytical,26,4,55,1,3,4,type2,2,2,1.6081,-0.4537,1,3,7,3,0.2375,,,,,
EID_1087,F,61,1,Married,Washington,Logistics,Conceptual,22,3,59,1,3,6,type3,3,3,-0.1048,-1.615,2,4,7,5,0.059,,,,,
EID_5376,F,46,3,Single,Springfield,Human Resource Management,Directive,12,2,44,0,2,7,type2,3,2,-0.1048,0.7075,2,4,9,3,0.1051,,,,,
EID_5150,M,47,4,Married,Springfield,Operarions,Conceptual,23,3,71,1,1,8,type3,1,4,0.7516,-0.4537,2,5,9,4,0.0698,,,,,
EID_21883,F,35,3,Single,Springfield,Sales,Analytical,12,1,36,1,4,8,type2,3,4,-0.1048,-0.4537,2,2,9,5,0.0728,,,,,
EID_21933,M,52,4,Married,Washington,Logistics,Behavioral,24,2,32,0,3,4,type2,1,3,-0.9612,-2.7762,2,3,8,2,0.0069,,,,,
EID_3814,M,50,3,Single,Lebanon,Sales,Conceptual,22,1,39,0,2,5,type2,3,3,-0.9612,-0.4537,2,3,5,5,0.0637,,,,,
EID_22244,F,22,3,Married,Washington,Sales,Behavioral,3,3,59,1,3,5,type1,3,4,-0.1048,-0.4537,2,2,8,1,0.0015,,,,,
EID_16023,M,29,3,Married,Washington,Operarions,Directive,5,3,26,0,1,6,type2,3,3,-1.8176,-0.4537,1,1,8,3,0.0052,,,,,
EID_1936,M,64,3,Single,Washington,Accounting and Finance,Conceptual,29,4,44,2,1,5,type2,1,4,1.6081,0.7075,2,3,7,2,0.7474,,,,,
EID_25920,F,54,4,Married,Washington,Human Resource Management,Conceptual,19,0,63,0,1,9,type2,3,4,-1.8176,-2.7762,2,2,6,1,0.2975,,,,,
EID_3125,M,39,4,Married,Lebanon,Marketing,Behavioral,4,4,33,1,2,3,type2,1,3,-0.9612,-0.4537,2,2,9,5,0.031,,,,,
EID_1836,F,55,3,Married,Lebanon,Operarions,Analytical,16,4,48,2,5,9,type2,4,2,0.7516,-0.4537,2,3,8,3,0.181,,,,,
EID_6976,F,43,3,Single,Lebanon,Marketing,Analytical,14,3,34,0,2,2,type2,4,3,-0.1048,0.7075,1,3,6,5,0.1092,,,,,
EID_23612,F,45,3,Married,Lebanon,IT,Analytical,16,2,36,1,1,2,type2,1,3,,0.7075,1,3,8,4,0.1196,,,,,
EID_8611,F,65,4,Married,Washington,Sales,Conceptual,40,2,63,1,3,4,type2,1,3,,0.7075,2,1,8,2,0.2914,,,,,
EID_10601,M,40,3,Married,Lebanon,Purchasing,Behavioral,11,4,70,2,2,8,type2,3,3,-1.8176,0.7075,2,4,5,1,0.1566,,,,,
EID_14818,F,28,3,Married,Franklin,Human Resource Management,Analytical,5,3,28,1,3,6,type2,2,3,-1.8176,0.7075,1,3,8,3,0.1789,,,,,
EID_2180,M,63,4,Married,Franklin,Accounting and Finance,Analytical,30,4,65,1,3,8,type3,1,4,0.7516,-0.4537,2,3,8,3,0.1777,,,,,
EID_17751,M,25,3,Single,Springfield,Accounting and Finance,Conceptual,6,3,41,0,2,6,type2,3,3,-0.1048,-0.4537,2,3,8,3,0.0454,,,,,
EID_15700,M,23,4,Married,Lebanon,Logistics,Behavioral,1,2,24,0,2,6,type4,3,2,-0.1048,-0.4537,2,5,8,3,0.2961,,,,,
EID_14155,F,25,3,Single,Franklin,Sales,Conceptual,1,1,23,1,2,9,type2,3,3,-0.9612,0.7075,2,3,7,5,0.1419,,,,,
EID_4870,F,47,3,Married,Franklin,R&D,Directive,10,3,65,1,5,7,type2,3,2,0.7516,0.7075,,5,5,4,0.0552,,,,,
EID_1862,F,59,3,Married,Franklin,Operarions,Analytical,24,3,33,0,1,2,type3,2,4,-0.9612,1.8688,2,3,9,3,0.0546,,,,,
EID_2507,F,53,4,Married,Lebanon,IT,Behavioral,18,2,26,0,4,5,type3,4,3,0.7516,-0.4537,,4,6,4,0.1269,,,,,
EID_20415,F,26,5,Married,Springfield,Sales,Conceptual,3,3,44,1,2,10,type2,3,2,0.7516,0.7075,2,4,8,3,0.0251,,,,,
EID_25195,M,25,4,Single,Franklin,Sales,Conceptual,6,1,72,1,3,7,type2,1,2,-1.8176,0.7075,2,2,6,2,0.1654,,,,,
EID_14827,F,28,3,Married,Franklin,R&D,Behavioral,4,4,40,1,3,7,type2,4,3,0.7516,0.7075,2,2,8,5,0.3406,,,,,
EID_4778,F,57,3,Married,Lebanon,IT,Behavioral,22,2,52,1,3,2,type2,2,3,0.7516,-1.615,,3,8,3,0.1294,,,,,
EID_6743,F,52,1,Married,Springfield,R&D,Directive,15,1,61,2,3,8,type0,1,5,0.7516,-0.4537,2,2,6,5,0.241,,,,,
EID_23045,M,25,4,Married,Franklin,Purchasing,Conceptual,6,4,34,0,3,5,type3,2,3,,0.7075,2,2,7,2,0.0088,,,,,
EID_11250,M,33,3,Single,Springfield,Operarions,Conceptual,6,1,23,0,3,6,type3,5,2,0.7516,-0.4537,2,4,5,2,0.0217,,,,,
EID_15392,F,31,5,Married,Lebanon,Operarions,Behavioral,3,3,53,1,3,5,type3,3,2,,-0.4537,2,2,9,4,0.0635,,,,,
EID_23980,F,32,3,Married,Lebanon,Operarions,Directive,3,3,62,1,2,1,type2,3,3,1.6081,-0.4537,3,2,8,3,0.0656,,,,,
EID_2766,M,52,4,Married,Springfield,Human Resource Management,Directive,27,2,62,0,3,9,type2,1,3,-1.8176,0.7075,2,4,7,3,0.5053,,,,,
EID_10798,F,38,1,Married,Washington,Accounting and Finance,Conceptual,14,1,33,0,2,7,type2,4,4,,1.8688,3,5,7,2,0.4288,,,,,
EID_23948,F,27,4,Married,Lebanon,Logistics,Conceptual,1,4,22,1,2,4,type2,4,3,0.7516,-0.4537,1,3,6,3,0.0778,,,,,
EID_4924,F,47,1,Married,Lebanon,R&D,Conceptual,22,4,51,1,2,5,type2,2,3,-1.8176,0.7075,2,3,7,4,0.9479,,,,,
EID_18831,F,21,5,Married,Washington,Operarions,Directive,2,2,54,1,1,6,type1,4,3,-0.1048,-0.4537,1,3,6,5,0.3833,,,,,
EID_8618,M,43,3,Married,Lebanon,Logistics,Directive,4,3,33,1,3,6,type3,2,3,0.7516,0.7075,2,3,7,3,0.0929,,,,,
EID_20457,F,52,3,Married,Springfield,IT,Conceptual,20,1,68,1,3,6,type2,3,5,-0.1048,0.7075,1,3,8,2,0.1976,,,,,
EID_8894,M,39,4,Single,Springfield,Logistics,Behavioral,12,4,60,1,2,4,type3,3,3,0.7516,-1.615,3,2,8,1,0.0421,,,,,
EID_17861,F,21,4,Married,Franklin,IT,Conceptual,2,1,37,1,2,5,type2,1,3,,-0.4537,1,2,6,4,0.0593,,,,,
EID_12899,F,32,3,Married,Lebanon,IT,Conceptual,6,2,64,1,4,1,type2,2,2,-0.1048,0.7075,2,2,7,3,0.2796,,,,,
EID_21899,F,28,4,Married,Springfield,Sales,Behavioral,6,4,36,1,1,3,type2,4,3,0.7516,0.7075,2,3,8,4,0.253,,,,,
EID_8524,M,48,3,Married,Franklin,Logistics,Directive,25,3,42,0,2,5,type2,2,3,-1.8176,0.7075,1,2,7,3,0.1072,,,,,
EID_2234,F,63,2,Single,Springfield,Logistics,Directive,30,3,40,2,3,6,type2,2,3,,1.8688,1,3,9,4,0.0542,,,,,
EID_14363,M,26,3,Single,Springfield,IT,Analytical,3,2,60,2,2,6,type2,1,3,-0.1048,0.7075,2,3,9,5,0.0432,,,,,
EID_17628,F,25,4,Single,Washington,R&D,Directive,6,2,33,0,2,7,type3,2,2,-0.1048,-0.4537,2,4,7,3,0.152,,,,,
EID_22896,M,54,4,Single,Franklin,Sales,Analytical,16,2,67,0,1,9,type2,4,4,1.6081,-0.4537,1,1,8,4,0.0475,,,,,
EID_22391,M,54,4,Married,Springfield,Human Resource Management,Behavioral,18,4,50,1,3,4,type2,3,3,0.7516,0.7075,1,4,7,3,0.018,,,,,
EID_2552,M,53,4,Single,Clinton,Logistics,Analytical,21,2,52,0,2,9,type2,2,3,0.7516,0.7075,2,2,6,3,0.1446,,,,,
EID_21728,F,47,3,Married,Lebanon,Logistics,Behavioral,14,3,27,1,4,3,type2,2,3,,0.7075,2,2,7,3,0.084,,,,,
EID_10545,F,35,3,Married,Lebanon,Accounting and Finance,Behavioral,7,2,51,0,4,4,type2,1,3,-0.1048,0.7075,1,3,7,3,0.233,,,,,
EID_11678,F,32,3,Married,Washington,IT,Conceptual,9,3,45,0,2,4,type3,3,3,-0.1048,-0.4537,2,3,8,3,0.1877,,,,,
EID_2856,M,52,4,Married,Franklin,Logistics,Directive,22,4,45,1,3,7,type2,1,1,-0.9612,0.7075,1,1,8,4,0.2776,,,,,
EID_6506,M,48,4,Single,Franklin,R&D,Behavioral,18,4,40,1,3,4,type3,1,3,0.7516,0.7075,3,2,7,3,0.0943,,,,,
EID_23008,M,37,3,Single,Lebanon,IT,Behavioral,14,1,32,0,2,4,type2,3,3,0.7516,-0.4537,2,1,7,2,0.1574,,,,,
EID_24860,M,23,5,Married,Lebanon,Operarions,Analytical,1,4,23,0,1,6,type3,2,3,0.7516,-0.4537,1,2,5,3,0.0544,,,,,
EID_5584,M,46,2,Single,Franklin,Logistics,Directive,8,3,24,0,4,9,type2,5,4,-0.9612,-1.615,2,4,7,3,0.1164,,,,,
EID_21632,M,52,2,Married,Springfield,Purchasing,Conceptual,22,3,61,0,5,10,type3,3,3,-0.1048,-0.4537,,2,8,3,0.024,,,,,
EID_8667,M,39,3,Single,Washington,Sales,Analytical,13,4,65,1,4,5,type4,4,2,-0.1048,0.7075,2,3,8,3,0.1914,,,,,
EID_17637,F,25,3,Married,Lebanon,Production,Analytical,6,3,53,1,2,8,type3,2,3,0.7516,-0.4537,2,2,8,3,0.331,,,,,
EID_20471,F,32,3,Married,Lebanon,Logistics,Behavioral,5,1,35,1,1,9,type3,4,3,0.7516,0.7075,2,2,8,3,0.2752,,,,,
EID_6747,F,47,4,Married,Springfield,IT,Analytical,14,2,52,0,3,6,type3,2,4,-0.9612,-1.615,2,3,6,4,0.0028,,,,,
EID_3535,F,54,3,Single,Springfield,IT,Behavioral,23,2,54,1,3,4,type3,3,3,-1.8176,-0.4537,2,3,8,3,0.1242,,,,,
EID_1942,M,64,1,Married,Springfield,Operarions,Analytical,35,4,74,1,3,8,type3,2,3,-0.1048,0.7075,2,2,8,4,0.1058,,,,,
EID_13187,M,32,3,Married,Springfield,IT,Analytical,4,3,68,1,2,10,type4,4,3,0.7516,-1.615,1,3,8,5,0.0272,,,,,
EID_6712,M,43,3,Married,Lebanon,Logistics,Behavioral,14,1,65,2,2,6,type2,3,1,-0.9612,-0.4537,3,3,7,2,0.1831,,,,,
EID_20633,F,45,5,Married,Lebanon,Operarions,Conceptual,17,2,59,0,1,9,type3,1,3,-0.1048,-2.7762,2,3,7,4,0.5022,,,,,
EID_7664,F,50,1,Married,Franklin,Accounting and Finance,Directive,23,1,52,1,4,8,type2,5,3,,-0.4537,2,3,9,4,0.7465,,,,,
EID_22776,M,45,4,Married,Springfield,Logistics,Directive,12,3,27,0,1,6,type3,5,3,-0.9612,-0.4537,1,3,7,4,0.1622,,,,,
EID_10754,M,34,3,Married,Lebanon,R&D,Conceptual,10,1,59,1,2,5,type2,3,3,-1.8176,0.7075,3,2,7,3,0.1479,,,,,
EID_7423,M,65,3,Single,Springfield,Marketing,Behavioral,32,1,74,1,5,5,type2,4,3,0.7516,0.7075,2,4,8,4,0.0218,,,,,
EID_8788,M,39,1,Married,Lebanon,Logistics,Directive,14,2,36,1,5,4,type3,3,4,0.7516,0.7075,2,2,8,3,0.59,,,,,
EID_21971,F,32,3,Married,Springfield,IT,Directive,10,2,30,1,2,6,type2,2,3,0.7516,-0.4537,2,2,8,5,0.1892,,,,,
EID_1296,F,65,5,Single,Lebanon,Production,Analytical,41,2,30,1,2,5,type2,2,2,0.7516,-0.4537,2,2,7,4,0.1934,,,,,
EID_9358,F,42,3,Married,Springfield,Quality,Directive,16,3,68,1,2,5,type2,4,4,0.7516,0.7075,2,3,6,4,0.793,,,,,
EID_10715,F,24,4,Married,Springfield,IT,Analytical,5,1,22,1,2,4,type2,4,3,-0.1048,0.7075,2,3,8,3,0.2778,,,,,
EID_1130,F,35,4,Single,Lebanon,R&D,Analytical,10,4,66,1,2,6,type3,1,1,-0.9612,-0.4537,2,2,8,5,0.681,,,,,
EID_19619,M,30,3,Single,Washington,Logistics,Conceptual,1,1,56,1,4,6,type2,4,3,-0.1048,-0.4537,3,3,9,2,0.596,,,,,
EID_1633,F,64,2,Married,Franklin,R&D,Analytical,27,3,70,1,3,7,type3,5,4,-1.8176,-2.7762,,4,9,3,0.9212,,,,,
EID_7839,F,23,3,Married,Franklin,Human Resource Management,Conceptual,4,4,56,1,3,4,type3,1,4,1.6081,0.7075,2,4,8,4,0.5872,,,,,
EID_25792,M,27,3,Married,Lebanon,Sales,Directive,5,4,23,0,2,9,type3,3,2,,-0.4537,2,3,8,3,0.3664,,,,,
EID_12154,F,32,4,Single,Franklin,Logistics,Directive,9,2,28,1,3,6,type3,4,5,-1.8176,-0.4537,2,4,8,4,0.421,,,,,
EID_19717,F,25,1,Married,Springfield,Logistics,Behavioral,6,2,58,2,5,6,type2,1,3,0.7516,0.7075,,2,7,3,0.6905,,,,,
EID_11919,F,47,5,Married,Lebanon,IT,Conceptual,14,2,21,1,2,6,type3,1,4,-0.1048,0.7075,,4,7,4,0.2335,,,,,
EID_9022,F,20,3,Married,Springfield,Accounting and Finance,Conceptual,1,1,48,0,5,8,type3,2,4,0.7516,0.7075,1,2,7,3,0.2449,,,,,
EID_1772,F,34,3,Married,Franklin,IT,Behavioral,18,2,34,1,3,8,type2,3,4,0.7516,-0.4537,1,2,5,2,0.1075,,,,,
EID_6839,F,52,3,Married,Lebanon,R&D,Conceptual,30,1,50,1,3,4,type3,2,1,0.7516,-0.4537,2,3,5,3,0.2738,,,,,
EID_6261,M,32,1,Married,Springfield,R&D,Conceptual,5,4,26,0,2,6,type2,1,3,-0.1048,-0.4537,2,3,6,4,0.0749,,,,,
EID_22114,M,25,4,Married,Lebanon,Sales,Directive,6,2,31,1,4,4,type2,4,3,0.7516,-0.4537,2,2,7,4,0.1564,,,,,
EID_8257,M,35,5,Single,Lebanon,Sales,Behavioral,6,1,26,1,3,8,type3,1,2,-0.1048,-0.4537,1,2,9,3,0.2735,,,,,
EID_24453,F,25,3,Single,Lebanon,Marketing,Analytical,6,4,74,2,3,7,type3,1,3,0.7516,-0.4537,1,3,6,3,0.0112,,,,,
EID_20970,M,60,3,Married,Springfield,R&D,Analytical,30,2,68,1,5,5,type3,3,4,-0.1048,-1.615,3,3,8,3,0.1132,,,,,
EID_22527,F,22,4,Married,Washington,Marketing,Directive,3,3,23,2,5,4,type2,2,2,1.6081,-1.615,2,3,8,3,0.0233,,,,,
EID_5807,F,47,4,Single,Lebanon,Human Resource Management,Behavioral,20,4,68,1,3,6,type3,1,3,,-0.4537,1,2,8,3,0.1457,,,,,
EID_2217,M,55,4,Single,Lebanon,R&D,Behavioral,32,2,49,1,3,9,type2,1,3,-0.1048,-0.4537,2,2,8,3,0.0831,,,,,
EID_1172,F,57,4,Single,Lebanon,Human Resource Management,Behavioral,26,4,67,1,3,4,type3,3,3,-1.8176,0.7075,2,3,8,5,0.198,,,,,
EID_11487,M,29,3,Married,Clinton,IT,Analytical,5,1,44,1,3,2,type2,1,1,,-0.4537,,5,7,3,0.123,,,,,
EID_15896,M,47,1,Single,Washington,Sales,Conceptual,23,1,74,1,3,5,type4,4,1,0.7516,-0.4537,1,3,7,3,0.1312,,,,,
EID_3906,F,50,5,Single,Lebanon,Production,Conceptual,24,3,71,2,4,7,type2,3,3,-1.8176,0.7075,2,4,6,1,0.2563,,,,,
EID_1180,F,22,5,Single,Franklin,IT,Directive,3,3,62,1,2,9,type2,2,4,-0.1048,0.7075,2,3,8,4,0.1736,,,,,
EID_16158,M,22,4,Single,Lebanon,Logistics,Analytical,3,2,62,1,2,8,type3,1,4,,-1.615,2,3,5,2,0.1159,,,,,
EID_13567,M,32,3,Married,Springfield,Marketing,Conceptual,3,3,72,2,3,8,type2,3,3,0.7516,-0.4537,2,1,5,3,0.7537,,,,,
EID_20434,M,32,3,Married,Lebanon,Logistics,Behavioral,8,1,34,0,2,2,type2,2,3,1.6081,0.7075,2,4,6,3,0.2228,,,,,
EID_11589,M,22,3,Married,Springfield,IT,Conceptual,3,2,27,2,3,6,type2,4,3,0.7516,0.7075,1,3,7,3,0.032,,,,,
EID_5464,M,35,4,Single,Franklin,Logistics,Directive,6,2,31,1,3,4,type3,4,3,-0.1048,0.7075,2,4,6,3,0.1195,,,,,
EID_17152,F,23,1,Single,Franklin,Marketing,Analytical,4,2,30,0,3,8,type2,1,4,-1.8176,0.7075,2,3,7,3,0.1439,,,,,
EID_11349,F,25,4,Married,Springfield,Security,Behavioral,6,2,49,0,3,5,type2,2,3,-0.1048,1.8688,2,2,8,4,0.3682,,,,,
EID_21707,M,24,4,Single,Clinton,Quality,Behavioral,27,1,28,1,3,4,type3,1,3,-1.8176,0.7075,1,2,5,3,0.0739,,,,,
EID_21416,M,47,5,Single,Lebanon,Logistics,Conceptual,15,1,47,1,3,5,type3,2,3,0.7516,-0.4537,2,3,8,3,0.0822,,,,,
EID_14207,M,28,1,Married,Lebanon,Operarions,Behavioral,6,2,52,0,1,8,type2,3,3,-0.1048,0.7075,2,3,6,3,0.227,,,,,
EID_5547,M,53,3,Married,Lebanon,IT,Conceptual,18,1,48,0,3,4,type3,2,2,-0.1048,0.7075,3,2,6,5,0.0946,,,,,
EID_13351,F,28,3,Single,Franklin,Production,Conceptual,5,4,55,0,4,6,type3,2,3,,-2.7762,2,3,6,3,0.1069,,,,,
EID_11793,M,43,3,Single,Springfield,R&D,Conceptual,13,1,57,1,4,1,type2,5,2,0.7516,0.7075,,2,5,3,0.222,,,,,
EID_5372,M,60,2,Married,Lebanon,Logistics,Analytical,23,4,38,0,4,4,type4,4,3,-0.1048,-0.4537,2,3,7,3,0.0579,,,,,
EID_9679,M,41,1,Single,Franklin,Sales,Conceptual,8,4,65,1,3,4,type2,2,3,0.7516,-1.615,1,3,9,3,0.3883,,,,,
EID_15381,M,47,4,Married,Springfield,Logistics,Directive,10,3,50,1,2,7,type3,1,3,-1.8176,-1.615,2,2,7,3,0.1975,,,,,
EID_2198,M,43,3,Married,Springfield,Production,Analytical,6,1,22,0,2,7,type0,3,3,-0.9612,-0.4537,3,2,7,3,0.4788,,,,,
EID_12825,M,28,3,Married,Lebanon,Logistics,Conceptual,4,4,42,1,2,8,type1,3,3,-1.8176,-0.4537,2,3,5,3,0.2129,,,,,
EID_13138,F,25,4,Married,Washington,Accounting and Finance,Behavioral,6,2,51,0,1,7,type3,4,4,0.7516,-0.4537,2,2,7,3,0.0625,,,,,
EID_10025,M,32,5,Married,Lebanon,Operarions,Directive,3,2,49,1,3,4,type2,1,4,1.6081,0.7075,,3,5,3,0.0366,,,,,
EID_11553,F,25,4,Married,Lebanon,Security,Directive,6,3,52,1,3,6,type2,2,2,-1.8176,-1.615,3,3,8,5,0.1175,,,,,
EID_6077,F,47,5,Married,Franklin,R&D,Behavioral,14,2,60,1,3,5,type3,1,3,0.7516,0.7075,2,2,7,3,0.7634,,,,,
EID_16964,M,60,3,Married,Franklin,Logistics,Directive,30,4,61,1,2,4,type2,3,3,-1.8176,-1.615,2,3,5,4,0.288,,,,,
EID_13219,F,65,5,Married,Springfield,R&D,Behavioral,36,3,28,0,3,3,type3,4,1,-0.9612,-0.4537,2,1,7,4,0.1484,,,,,
EID_11813,F,27,2,Married,Springfield,IT,Behavioral,5,2,26,0,1,5,type2,4,3,0.7516,-0.4537,1,3,8,3,0.0529,,,,,
EID_21597,M,42,3,Single,Springfield,R&D,Behavioral,14,2,56,2,5,8,type2,5,3,0.7516,-1.615,2,3,5,3,0.0058,,,,,
EID_22614,F,39,5,Single,Springfield,IT,Conceptual,17,1,53,0,3,8,type2,1,4,0.7516,0.7075,1,2,6,5,0.1714,,,,,
EID_18335,F,44,4,Married,Lebanon,Operarions,Behavioral,16,2,65,0,3,5,type3,1,3,0.7516,1.8688,2,2,8,5,0.1563,,,,,
EID_24810,M,55,4,Married,Washington,Purchasing,Behavioral,24,3,73,2,5,1,type2,1,5,-0.1048,0.7075,1,3,6,5,0.0215,,,,,
EID_13805,F,58,3,Single,Lebanon,Sales,Conceptual,33,3,25,1,3,5,type2,1,5,1.6081,-2.7762,2,2,8,2,0.1593,,,,,
EID_21616,F,25,1,Single,Lebanon,Accounting and Finance,Analytical,6,2,41,0,1,8,type2,2,5,,1.8688,2,4,7,3,0.1062,,,,,
